SKU;UPC;ProductName;Description;Price;Category;Attribute;MetaTitle;MetaDescription;MetaKeywords;Qty;Stock;Managestock;BaseImage;Weight;is_processed;Manufacturer;YOW_SKU
SAMRHKWBD;8,41248E+11;Fusion Hardware SAMRHKWBD ROBE HOOK - SAMUI - BRUSHED NICKEL & TEAK;Samui showcases the rich color and grain of plantation grown teak wood in an efficiently styled family of products. The end result is a design that offers a clean and contemporary visual infused with the warmth of its tropical nature.<br><ul><li>Twin Robe Hook in All-Brass or with Natural Teak inserts</li><li>Concealed Mounting</li></ul>;51,741375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469709
CPATPHMDB;8,41248E+11;Fusion Hardware CPATPHMDB PAPER HOLDER - CAPE ANNE - MEDIUM BRONZE;"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>";50,9915;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;478340
GARRHKORB;8,41248E+11;Fusion Hardware GARRHKORB ROBE HOOK - GARDEN TRELLIS - OIL RUBBED BRONZE;With accents reminniscent of latticework or jungle rattan, Garden Trellis allows one to achieve a memorable and vivid interior design concept of many forms.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>;51,741375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469633
BORRHKATC;8,41248E+11;Fusion Hardware BORRHKATC ROBE HOOK - BORDEAUX - ANTIQUE COPPER;The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>;46,49225;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469594
TRISHLDKB;8,41248E+11;Fusion Hardware TRISHLDKB SHALLOW BASKET - TRIANGLE - DARK BRONZE;Finish Matching Items.<br><ul><li>Solid brass construction</li><li>Easy to Install  </li><li>Mounting hardware included</li></ul>;51,741375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469676
CPATBRBRN2;8,41248E+11;"Fusion Hardware CPATBRBRN2 24"""" TOWEL BAR W/STAND OFFS - CAPE ANNE - BRUSHED NICKEL";"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>";66,738875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469600
CPATBRMDB2;8,41248E+11;"Fusion Hardware CPATBRMDB2 24"""" TOWEL BAR W/STAND OFFS - CAPE ANNE - MEDIUM BRONZE";"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>";66,738875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469601
CPATBRORB2;8,41248E+11;"Fusion Hardware CPATBRORB2 24"" TOWEL BAR W/STAND OFFS - CAPE ANNE - OIL RUBBED BRONZE";"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>";66,738875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469602
CPARHKBRN;8,41248E+11;Fusion Hardware CPARHKBRN ROBE HOOK - CAPE ANNE - BRUSHED NICKEL;"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>";36,743875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469603
CPARHKMDB;8,41248E+11;Fusion Hardware CPARHKMDB ROBE HOOK - CAPE ANNE - MEDIUM BRONZE;"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>";36,743875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469604
CTBTBRMDB2;8,41248E+11;"Fusion Hardware CTBTBRMDB2 24"" TOWEL BAR W/STAND OFFS - CONTEMPORARY BRONZE - MEDIUM BRONZE";Memorable style is often driven from the harmonizing of widely known concepts. Contemporary Bronze blends the functional contemporary form with the warmth of earthen bronze tones.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>;89,235125;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469609
CTBRHKMDB;8,41248E+11;Fusion Hardware CTBRHKMDB ROBE HOOK - CONTEMPORARY BRONZE - MEDIUM BRONZE;Memorable style is often driven from the harmonizing of widely known concepts. Contemporary Bronze blends the functional contemporary form with the warmth of earthen bronze tones.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>;44,242625;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469613
CDMTBRBRN2;8,41248E+11;"Fusion Hardware CDMTBRBRN2 24"" TOWEL BAR W/STAND OFFS - CORONA DEL MAR - BRUSHED NICKEL";"Corona Del Mar is a fresh adaptation of a traditional ""J"" spout design. Designed to offer great flexibility by supporting a number of interior concepts with two level options and scaled to support a broad range of installation needs.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>";66,738875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469615
CDMTBRMDB2;8,41248E+11;"Fusion Hardware CDMTBRMDB2 24"" TOWEL BAR W/STAND OFFS - CORONA DEL MAR - MEDIUM BRONZE";"Corona Del Mar is a fresh adaptation of a traditional ""J"" spout design. Designed to offer great flexibility by supporting a number of interior concepts with two level options and scaled to support a broad range of installation needs.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>";66,738875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469616
GARTBRORB2;8,41248E+11;"Fusion Hardware GARTBRORB2 24"" TOWEL BAR W/STAND OFFS - GARDEN TRELLIS - OIL RUBBED BRONZE";With accents reminniscent of latticework or jungle rattan, Garden Trellis allows one to achieve a memorable and vivid interior design concept of many forms.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>;80,9865;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469628
MANTBRBRN2;8,41248E+11;"Fusion Hardware MANTBRBRN2 24"" DOUBLE TOWEL BAR W/ STAND-OFFS - MANHATTAN - BRUSHED NICKEL";Tall and sleek like the skyline itself, the products of the Manhattan Theme are a formal addition to any progressive design concept.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>;96,733875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469636
MANTBRPLC2;8,41248E+11;"Fusion Hardware MANTBRPLC2 24"" DOUBLE TOWEL BAR W/ STAND-OFFS - MANHATTAN - POLISHED CHROME";Tall and sleek like the skyline itself, the products of the Manhattan Theme are a formal addition to any progressive design concept.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>;96,733875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469637
SAMTBRWPD1;8,41248E+11;"Fusion Hardware SAMTBRWPD1 18"" TOWEL BAR W/ STAND-OFFS - SAMUI - POLISHED CHROME & TEAK";Samui showcases the rich color and grain of plantation grown teak wood in an efficiently styled family of products. The end result is a design that offers a clean and contemporary visual infused with the warmth of its tropical nature.<br><ul><li>Towel Bars in All-Brass or with Natural Teak inserts</li><li>Natural Water Resistance is enhanced with a polymer lacquer coating.</li><li>Concealed Mounting</li></ul>;76,48725;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469706
SAMTPHWPD;8,41248E+11;Fusion Hardware SAMTPHWPD PAPER HOLDER - SAMUI - POLISHED CHROME & TEAK;Samui showcases the rich color and grain of plantation grown teak wood in an efficiently styled family of products. The end result is a design that offers a clean and contemporary visual infused with the warmth of its tropical nature.<br><ul><li>Single Post Paper Holder in Brass or Natural Teak</li><li>Concealed Mounting</li></ul>;56,9905;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469708
SBHTBRBRN2;8,41248E+11;"Fusion Hardware SBHTBRBRN2 24"" DOUBLE TOWEL BAR W/ STAND-OFFS - SOUTH BEACH - BRUSHED NICKEL";Form follows function with the clean lines and efficient design of South Beach. Matched with Brushed Nickel or highly Polished Chrome, the range is at home in most any comtemporary design scheme.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>;101,983;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469720
SBHTBRPLC2;8,41248E+11;"Fusion Hardware SBHTBRPLC2 24"" DOUBLE TOWEL BAR W/ STAND-OFFS - SOUTH BEACH - POLISHED CHROME";Form follows function with the clean lines and efficient design of South Beach. Matched with Brushed Nickel or highly Polished Chrome, the range is at home in most any comtemporary design scheme.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>;101,983;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469722
SQRDEPATP;8,41248E+11;Fusion Hardware SQRDEPATP DEEP BASKET - SQUARE - ANTIQUE PEWTER;Finish Matching Items.<br><ul><li>Solid brass construction</li><li>Easy to Install  </li><li>Mounting hardware included</li></ul>;59,240125;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469654
SQRDEPDKB;8,41248E+11;Fusion Hardware SQRDEPDKB DEEP BASKET - SQUARE - DARK BRONZE;Finish Matching Items.<br><ul><li>Solid brass construction</li><li>Easy to Install  </li><li>Mounting hardware included</li></ul>;59,240125;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469656
SQRDEPMDB;8,41248E+11;Fusion Hardware SQRDEPMDB DEEP BASKET - SQUARE - MEDIUM BRONZE;Finish Matching Items.<br><ul><li>Solid brass construction</li><li>Easy to Install  </li><li>Mounting hardware included</li></ul>;59,240125;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469658
TRIDEPATP;8,41248E+11;Fusion Hardware TRIDEPATP DEEP BASKET - TRIANGLE - ANTIQUE PEWTER;Finish Matching Items.<br><ul><li>Solid brass construction</li><li>Easy to Install  </li><li>Mounting hardware included</li></ul>;59,240125;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469664
TRISHLATC;8,41248E+11;Fusion Hardware TRISHLATC SHALLOW BASKET - TRIANGLE - ANTIQUE COPPER;Finish Matching Items.<br><ul><li>Solid brass construction</li><li>Easy to Install  </li><li>Mounting hardware included</li></ul>;51,741375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469672
TRISHLATP;8,41248E+11;Fusion Hardware TRISHLATP SHALLOW BASKET - TRIANGLE - ANTIQUE PEWTER;Finish Matching Items.<br><ul><li>Solid brass construction</li><li>Easy to Install  </li><li>Mounting hardware included</li></ul>;51,741375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469674
TRISHLMDB;8,41248E+11;Fusion Hardware TRISHLMDB SHALLOW BASKET - TRIANGLE - MEDIUM BRONZE;Finish Matching Items.<br><ul><li>Solid brass construction</li><li>Easy to Install  </li><li>Mounting hardware included</li></ul>;51,741375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469678
RIVTBRDKB2;8,41248E+11;"Fusion Hardware RIVTBRDKB2 24"" TOWEL BAR W/STAND OFFS - RIVER ROCK - DARK BRONZE";Drawing from the natural beauty of earthen elements, River Rock offers the unique styling of individual hand cast elements to complete a strong yet tranquil design theme.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>;104,232625;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469694
RIVTBRMDB2;8,41248E+11;"Fusion Hardware RIVTBRMDB2 24"" TOWEL BAR W/STAND OFFS - RIVER ROCK - MEDIUM BRONZE";Drawing from the natural beauty of earthen elements, River Rock offers the unique styling of individual hand cast elements to complete a strong yet tranquil design theme.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>;104,232625;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469695
RIVRHKMDB;8,41248E+11;Fusion Hardware RIVRHKMDB ROBE HOOK - RIVER ROCK - MEDIUM BRONZE;Drawing from the natural beauty of earthen elements, River Rock offers the unique styling of individual hand cast elements to complete a strong yet tranquil design theme.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>;66,738875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469700
SAMTBRWBD1;8,41248E+11;"Fusion Hardware SAMTBRWBD1 18"" TOWEL BAR W/ STAND-OFFS - SAMUI - BRUSHED NICKEL & TEAK";Samui showcases the rich color and grain of plantation grown teak wood in an efficiently styled family of products. The end result is a design that offers a clean and contemporary visual infused with the warmth of its tropical nature.<br><ul><li>Towel Bars in All-Brass or with Natural Teak inserts</li><li>Natural Water Resistance is enhanced with a polymer lacquer coating.</li><li>Concealed Mounting</li></ul>;76,48725;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469704
SBHSOPBRN;8,41248E+11;Fusion Hardware SBHSOPBRN SOAP DISPENSER - SOUTH BEACH - BRUSHED NICKEL;Form follows function with the clean lines and efficient design of South Beach. Matched with Brushed Nickel or highly Polished Chrome, the range is at home in most any comtemporary design scheme.<br><ul><li>Solid brass construction</li><li>Large 16oz. soap reservoir</li><li>Soap or Lotion can easily be refilled above deck</li></ul>;56,240625;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469728
STCTBRDKB2;8,41248E+11;"Fusion Hardware STCTBRDKB2 24"""" TOWEL BAR W/STAND OFFS - ST CHARLES - DARK BRONZE";"A classic interpretation of the French Gothic style. St. Charles has the detailing of ""Fleur de Lys"" in authentic period bronze finish for a romantic and compelling design statement.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>";104,232625;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469731
STCRHKDKB;8,41248E+11;Fusion Hardware STCRHKDKB ROBE HOOK - ST CHARLES - DARK BRONZE;"A classic interpretation of the French Gothic style. St. Charles has the detailing of ""Fleur de Lys"" in authentic period bronze finish for a romantic and compelling design statement.<br><ul><li>Solid brass construction</li><li>Easy to install concealed screw mountings</li></ul>";73,48775;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469736
MATTDCBRN;8,41248E+11;Fusion Hardware MATTDCBRN TUB DRAIN CONVERSION KIT - BRUSHED NICKEL;Finish Matching Items.<br><ul><li>Solid Brass</li><li>For One or Two Screw Common Overflow installations</li><li>Lift and Turn Stopper</li></ul>;64,48925;;;;;;9999;In Stock;No;FUSION_MAT-TDC-BRN.jpg;0;3;Fusion Hardware;470131
MATTDCATP;8,41248E+11;Fusion Hardware MATTDCATP TUB DRAIN CONVERSION KIT - ANTIQUE PEWTER;Finish Matching Items.<br><ul><li>Solid Brass</li><li>For One or Two Screw Common Overflow installations</li><li>Lift and Turn Stopper</li></ul>;64,48925;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470130
MATTDCORB;8,41248E+11;Fusion Hardware MATTDCORB TUB DRAIN CONVERSION KIT - OIL RUBBED BRONZE;Finish Matching Items.<br><ul><li>Solid Brass</li><li>For One or Two Screw Common Overflow installations</li><li>Lift and Turn Stopper</li></ul>;64,48925;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470135
MATTDCPLC;8,41248E+11;Fusion Hardware MATTDCPLC TUB DRAIN CONVERSION KIT - POLISHED CHROME;Finish Matching Items.<br><ul><li>Solid Brass</li><li>For One or Two Screw Common Overflow installations</li><li>Lift and Turn Stopper</li></ul>;64,48925;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470136
MATTDCPVD;8,41248E+11;Fusion Hardware MATTDCPVD TUB DRAIN CONVERSION KIT - PVD BRASS;Finish Matching Items.<br><ul><li>Solid Brass</li><li>For One or Two Screw Common Overflow installations</li><li>Lift and Turn Stopper</li></ul>;64,48925;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470138
MATTDCATC;8,41248E+11;Fusion Hardware MATTDCATC TUB DRAIN CONVERSION KIT - ANTIQUE COPPER;Finish Matching Items.<br><ul><li>Solid Brass</li><li>For One or Two Screw Common Overflow installations</li><li>Lift and Turn Stopper</li></ul>;64,48925;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470128
MATTDCMDB;8,41248E+11;Fusion Hardware MATTDCMDB TUB DRAIN CONVERSION KIT - MEDIUM BRONZE;Finish Matching Items.<br><ul><li>Solid Brass</li><li>For One or Two Screw Common Overflow installations</li><li>Lift and Turn Stopper</li></ul>;64,48925;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470134
MATTDCDKB;8,41248E+11;Fusion Hardware MATTDCDKB TUB DRAIN CONVERSION KIT - DARK BRONZE;Finish Matching Items.<br><ul><li>Solid Brass</li><li>For One or Two Screw Common Overflow installations</li><li>Lift and Turn Stopper</li></ul>;64,48925;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;470132
STCSPRDKB;8,41248E+11;Fusion Hardware STCSPRDKB SPRAYER - ST CHARLES - DARK BRONZE;"A classic interpretation of the French Gothic style. St. Charles has the detailing of ""Fleur de Lys"" in authentic period bronze finish for a romantic and compelling design statement.<br><ul><li>Solid brass construction</li><li>48"" stainless steel hose with Ultra-hygenic Santoprene interior hose lining</li></ul>";83,986;;;;;;9999;In Stock;No;FUSION_STC-SPR-DKB.jpg;0;3;Fusion Hardware;469827
