MPID	Title	Brand	MPN	UPC	ISBN	SKU	ProductURL	Price	Availability	Description	ImageURL	Shipping	MerchantCategory	B_Category	ShippingWeight	Condition
13387	Kraus C-GV-101FR-12mm-1005ORB Frosted Glass Vessel Sink and Riviera Faucet Oil Rubbed Bronze	Kraus	C-GV-101FR-12mm-1005ORB	846639004282		C-GV-101FR-12mm-1005ORB	http://www.expressdecor.com/kraus-c-gv-101fr-12mm-1005orb-frosted-glass-vessel-sink-and-riviera-faucet-oil-rubbed-bronze.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Riviera vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is cons	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr12mm1005orb-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13388	Kraus C-GV-101FR-12mm-1007CH Frosted Glass Vessel Sink and Ramus Faucet Chrome	Kraus	C-GV-101FR-12mm-1007CH	812679011801		C-GV-101FR-12mm-1007CH	http://www.expressdecor.com/kraus-c-gv-101fr-12mm-1007ch-frosted-glass-vessel-sink-and-ramus-faucet-chrome.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Ramus vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass 	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr12mm1007ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13389	Kraus C-GV-101FR-12mm-1007SN Frosted Glass Vessel Sink and Ramus Faucet Satin Nickel	Kraus	C-GV-101FR-12mm-1007SN	812679011818		C-GV-101FR-12mm-1007SN	http://www.expressdecor.com/kraus-c-gv-101fr-12mm-1007sn-frosted-glass-vessel-sink-and-ramus-faucet-satin-nickel.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Ramus vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass 	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr12mm1007ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13390	Kraus C-GV-101FR-12mm-1007AB Frosted Glass Vessel Sink and Ramus Faucet Antique Brass	Kraus	C-GV-101FR-12mm-1007AB	812679011825		C-GV-101FR-12mm-1007AB	http://www.expressdecor.com/kraus-c-gv-101fr-12mm-1007ab-frosted-glass-vessel-sink-and-ramus-faucet-antique-brass.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Ramus vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass 	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr12mm1007ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13391	Kraus C-GV-101FR-12mm-1007ORB Frosted Glass Vessel Sink and Ramus Faucet Oil Rubbed Bronze	Kraus	C-GV-101FR-12mm-1007ORB	812679011832		C-GV-101FR-12mm-1007ORB	http://www.expressdecor.com/kraus-c-gv-101fr-12mm-1007orb-frosted-glass-vessel-sink-and-ramus-faucet-oil-rubbed-bronze.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Ramus vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass 	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr12mm1007ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13392	Kraus C-GV-101FR-12mm-1100CH Frosted Glass Vessel Sink and Decor Faucet Chrome	Kraus	C-GV-101FR-12mm-1100CH	846639003094		C-GV-101FR-12mm-1100CH	http://www.expressdecor.com/kraus-c-gv-101fr-12mm-1100ch-frosted-glass-vessel-sink-and-decor-faucet-chrome.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Decor vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is constr	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr12mm1100ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13393	Kraus C-GV-101FR-12mm-1100SN Frosted Glass Vessel Sink and Decor Faucet Satin Nickel	Kraus	C-GV-101FR-12mm-1100SN	846639003100		C-GV-101FR-12mm-1100SN	http://www.expressdecor.com/kraus-c-gv-101fr-12mm-1100sn-frosted-glass-vessel-sink-and-decor-faucet-satin-nickel.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Decor vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is constr	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr12mm1100ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13394	Kraus C-GV-101FR-12mm-1200CH Frosted Glass Vessel Sink and Millennium Faucet Chrome	Kraus	C-GV-101FR-12mm-1200CH	812679011849		C-GV-101FR-12mm-1200CH	http://www.expressdecor.com/kraus-c-gv-101fr-12mm-1200ch-frosted-glass-vessel-sink-and-millennium-faucet-chrome.html	240	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Millennium vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   G	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr12mm1200ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13395	Kraus C-GV-101FR-12mm-1200SN Frosted Glass Vessel Sink and Millennium Faucet Satin Nickel	Kraus	C-GV-101FR-12mm-1200SN	812679011856		C-GV-101FR-12mm-1200SN	http://www.expressdecor.com/kraus-c-gv-101fr-12mm-1200sn-frosted-glass-vessel-sink-and-millennium-faucet-satin-nickel.html	240	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Millennium vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   G	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr12mm1200ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13396	Kraus C-GV-101FR-12mm-1300CH Frosted Glass Vessel Sink and Bamboo Faucet Chrome	Kraus	C-GV-101FR-12mm-1300CH	812679011863		C-GV-101FR-12mm-1300CH	http://www.expressdecor.com/kraus-c-gv-101fr-12mm-1300ch-frosted-glass-vessel-sink-and-bamboo-faucet-chrome.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr12mm1300ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13397	Kraus C-GV-101FR-12mm-1300SN Frosted Glass Vessel Sink and Bamboo Faucet Satin Nickel	Kraus	C-GV-101FR-12mm-1300SN	812679011870		C-GV-101FR-12mm-1300SN	http://www.expressdecor.com/kraus-c-gv-101fr-12mm-1300sn-frosted-glass-vessel-sink-and-bamboo-faucet-satin-nickel.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr12mm1300ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13398	Kraus C-GV-101FR-12mm-1300AB Frosted Glass Vessel Sink and Bamboo Faucet Antique Brass	Kraus	C-GV-101FR-12mm-1300AB	812679011887		C-GV-101FR-12mm-1300AB	http://www.expressdecor.com/kraus-c-gv-101fr-12mm-1300ab-frosted-glass-vessel-sink-and-bamboo-faucet-antique-brass.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr12mm1300ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13399	Kraus C-GV-101FR-12mm-1300ORB Frosted Glass Vessel Sink and Bamboo Faucet Oil Rubbed Bronze	Kraus	C-GV-101FR-12mm-1300ORB	812679011894		C-GV-101FR-12mm-1300ORB	http://www.expressdecor.com/kraus-c-gv-101fr-12mm-1300orb-frosted-glass-vessel-sink-and-bamboo-faucet-oil-rubbed-bronze.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr12mm1300ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13400	Kraus C-GV-101FR-14-12mm-10CH Frosted 14 inch Glass Vessel Sink and Waterfall Faucet Chrome	Kraus	C-GV-101FR-14-12mm-10CH	812679012396		C-GV-101FR-14-12mm-10CH	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-10ch-frosted-14-inch-glass-vessel-sink-and-waterfall-faucet-chrome.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13401	Kraus C-GV-101FR-14-12mm-10SN Frosted 14 inch Glass Vessel Sink and Waterfall Faucet Satin Nickel	Kraus	C-GV-101FR-14-12mm-10SN	812679012402		C-GV-101FR-14-12mm-10SN	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-10sn-frosted-14-inch-glass-vessel-sink-and-waterfall-faucet-satin-nickel.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13402	Kraus C-GV-101FR-14-12mm-10AB Frosted 14 inch Glass Vessel Sink and Waterfall Faucet Antique Brass	Kraus	C-GV-101FR-14-12mm-10AB	812679012419		C-GV-101FR-14-12mm-10AB	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-10ab-frosted-14-inch-glass-vessel-sink-and-waterfall-faucet-antique-brass.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13403	Kraus C-GV-101FR-14-12mm-10ORB Frosted 14 inch Glass Vessel Sink and Waterfall Faucet Oil Rubbed Bronze	Kraus	C-GV-101FR-14-12mm-10ORB	812679012426		C-GV-101FR-14-12mm-10ORB	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-10orb-frosted-14-inch-glass-vessel-sink-and-waterfall-faucet-oil-rubbed-bronze.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13404	Kraus C-GV-101FR-14-12mm-10G Frosted 14 inch Glass Vessel Sink and Waterfall Faucet Gold	Kraus	C-GV-101FR-14-12mm-10G	812679012433		C-GV-101FR-14-12mm-10G	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-10g-frosted-14-inch-glass-vessel-sink-and-waterfall-faucet-gold.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13405	Kraus C-GV-101FR-14-12mm-1002CH Frosted 14 inch Glass Vessel Sink and Sheven Faucet Chrome	Kraus	C-GV-101FR-14-12mm-1002CH	812679012488		C-GV-101FR-14-12mm-1002CH	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-1002ch-frosted-14-inch-glass-vessel-sink-and-sheven-faucet-chrome.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Sheven vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm1002ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13406	Kraus C-GV-101FR-14-12mm-1002SN Frosted 14 inch Glass Vessel Sink and Sheven Faucet Satin Nickel	Kraus	C-GV-101FR-14-12mm-1002SN	812679012495		C-GV-101FR-14-12mm-1002SN	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-1002sn-frosted-14-inch-glass-vessel-sink-and-sheven-faucet-satin-nickel.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Sheven vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm1002ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13407	Kraus C-GV-101FR-14-12mm-1002AB Frosted 14 inch Glass Vessel Sink and Sheven Faucet Antique Brass	Kraus	C-GV-101FR-14-12mm-1002AB	812679012501		C-GV-101FR-14-12mm-1002AB	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-1002ab-frosted-14-inch-glass-vessel-sink-and-sheven-faucet-antique-brass.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Sheven vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm1002ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13408	Kraus C-GV-101FR-14-12mm-1002ORB Frosted 14 inch Glass Vessel Sink and Sheven Faucet Oil Rubbed Bronze	Kraus	C-GV-101FR-14-12mm-1002ORB	812679012518		C-GV-101FR-14-12mm-1002ORB	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-1002orb-frosted-14-inch-glass-vessel-sink-and-sheven-faucet-oil-rubbed-bronze.html	200	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Sheven vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm1002ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13409	Kraus C-GV-101FR-14-12mm-1005CH Frosted 14 inch Glass Vessel Sink and Riviera Faucet Chrome	Kraus	C-GV-101FR-14-12mm-1005CH	846639004718		C-GV-101FR-14-12mm-1005CH	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-1005ch-frosted-14-inch-glass-vessel-sink-and-riviera-faucet-chrome.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Riviera vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is cons	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm1005ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13410	Kraus C-GV-101FR-14-12mm-1005SN Frosted 14 inch Glass Vessel Sink and Riviera Faucet Satin Nickel	Kraus	C-GV-101FR-14-12mm-1005SN	846639004725		C-GV-101FR-14-12mm-1005SN	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-1005sn-frosted-14-inch-glass-vessel-sink-and-riviera-faucet-satin-nickel.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Riviera vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is cons	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm1005sn-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13411	Kraus C-GV-101FR-14-12mm-1005ORB Frosted 14 inch Glass Vessel Sink and Riviera Faucet Oil Rubbed Bronze	Kraus	C-GV-101FR-14-12mm-1005ORB	846639004732		C-GV-101FR-14-12mm-1005ORB	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-1005orb-frosted-14-inch-glass-vessel-sink-and-riviera-faucet-oil-rubbed-bronze.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and Riviera vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is cons	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm1005orb-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13412	Kraus C-GV-101FR-14-12mm-1007CH Frosted 14 inch Glass Vessel Sink and Ramus Faucet Chrome	Kraus	C-GV-101FR-14-12mm-1007CH	812679012525		C-GV-101FR-14-12mm-1007CH	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-1007ch-frosted-14-inch-glass-vessel-sink-and-ramus-faucet-chrome.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Ramus vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass 	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm1007ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13413	Kraus C-GV-101FR-14-12mm-1007SN Frosted 14 inch Glass Vessel Sink and Ramus Faucet Satin Nickel	Kraus	C-GV-101FR-14-12mm-1007SN	812679012532		C-GV-101FR-14-12mm-1007SN	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-1007sn-frosted-14-inch-glass-vessel-sink-and-ramus-faucet-satin-nickel.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Ramus vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass 	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm1007ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13414	Kraus C-GV-101FR-14-12mm-1007AB Frosted 14 inch Glass Vessel Sink and Ramus Faucet Antique Brass	Kraus	C-GV-101FR-14-12mm-1007AB	812679012549		C-GV-101FR-14-12mm-1007AB	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-1007ab-frosted-14-inch-glass-vessel-sink-and-ramus-faucet-antique-brass.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Ramus vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass 	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm1007ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13415	Kraus C-GV-101FR-14-12mm-1007ORB Frosted 14 inch Glass Vessel Sink and Ramus Faucet Oil Rubbed Bronze	Kraus	C-GV-101FR-14-12mm-1007ORB	812679012556		C-GV-101FR-14-12mm-1007ORB	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-1007orb-frosted-14-inch-glass-vessel-sink-and-ramus-faucet-oil-rubbed-bronze.html	190	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Ramus vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass 	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm1007ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13416	Kraus C-GV-101FR-14-12mm-1300CH Frosted 14 inch Glass Vessel Sink and Bamboo Faucet Chrome	Kraus	C-GV-101FR-14-12mm-1300CH	812679012563		C-GV-101FR-14-12mm-1300CH	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-1300ch-frosted-14-inch-glass-vessel-sink-and-bamboo-faucet-chrome.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm1300ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13417	Kraus C-GV-101FR-14-12mm-1300SN Frosted 14 inch Glass Vessel Sink and Bamboo Faucet Satin Nickel	Kraus	C-GV-101FR-14-12mm-1300SN	812679012570		C-GV-101FR-14-12mm-1300SN	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-1300sn-frosted-14-inch-glass-vessel-sink-and-bamboo-faucet-satin-nickel.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm1300ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13418	Kraus C-GV-101FR-14-12mm-1300AB Frosted 14 inch Glass Vessel Sink and Bamboo Faucet Antique Brass	Kraus	C-GV-101FR-14-12mm-1300AB	812679012587		C-GV-101FR-14-12mm-1300AB	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-1300ab-frosted-14-inch-glass-vessel-sink-and-bamboo-faucet-antique-brass.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm1300ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13419	Kraus C-GV-101FR-14-12mm-1300ORB Frosted 14 inch Glass Vessel Sink and Bamboo Faucet Oil Rubbed Bronze	Kraus	C-GV-101FR-14-12mm-1300ORB	812679012594		C-GV-101FR-14-12mm-1300ORB	http://www.expressdecor.com/kraus-c-gv-101fr-14-12mm-1300orb-frosted-14-inch-glass-vessel-sink-and-bamboo-faucet-oil-rubbed-bronze.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Frosted Clear glass sink and Bamboo vessel faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass	http://www.expressdecor.com/media/catalog/product/c/g/cgv101fr1412mm1300ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13420	Kraus C-GV-103-12mm-10CH Clear Brown Glass Vessel Sink and Waterfall Faucet Chrome	Kraus	C-GV-103-12mm-10CH	812679010279		C-GV-103-12mm-10CH	http://www.expressdecor.com/kraus-c-gv-103-12mm-10ch-clear-brown-glass-vessel-sink-and-waterfall-faucet-chrome.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13421	Kraus C-GV-103-12mm-10SN Clear Brown Glass Vessel Sink and Waterfall Faucet Satin Nickel	Kraus	C-GV-103-12mm-10SN	812679010286		C-GV-103-12mm-10SN	http://www.expressdecor.com/kraus-c-gv-103-12mm-10sn-clear-brown-glass-vessel-sink-and-waterfall-faucet-satin-nickel.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13422	Kraus C-GV-103-12mm-10AB Clear Brown Glass Vessel Sink and Waterfall Faucet Antique Brass	Kraus	C-GV-103-12mm-10AB	812679010293		C-GV-103-12mm-10AB	http://www.expressdecor.com/kraus-c-gv-103-12mm-10ab-clear-brown-glass-vessel-sink-and-waterfall-faucet-antique-brass.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13423	Kraus C-GV-103-12mm-10ORB Clear Brown Glass Vessel Sink and Waterfall Faucet Oil Rubbed Bronze	Kraus	C-GV-103-12mm-10ORB	812679010309		C-GV-103-12mm-10ORB	http://www.expressdecor.com/kraus-c-gv-103-12mm-10orb-clear-brown-glass-vessel-sink-and-waterfall-faucet-oil-rubbed-bronze.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Brown glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass si	http://www.expressdecor.com/media/catalog/product/c/g/cgv10312mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
